# FNIRS session start 2025-08-10T02:36:38.757588Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
69.602,1216.000,33.000,50138.305820,23292.299601,0.000000,65535.000000,47490.348000,24493.372662,387.000000,65535.000000,16.335134,-6.388592,0.328533,2.433957,0.636104,3.683525,0.001067,-0.001211,-15396.694180,-18044.652000,0.000
70.601,1080.000,30.000,50141.374720,23289.581299,0.000000,65535.000000,47466.301460,24499.285921,387.000000,65535.000000,11.444246,-29.104372,0.323936,2.430366,0.636271,3.671811,0.002167,-0.001381,-6706.625280,41216.301460,0.000
71.787,1428.000,38.000,50177.992260,23279.474141,0.000000,65535.000000,47459.768160,24502.528270,387.000000,65535.000000,30.272422,-31.546603,0.329676,2.428338,0.631316,3.664766,0.002795,-0.002292,-15299.007740,-18075.231840,0.000
72.898,1266.000,34.000,50216.872420,23263.674135,0.000000,65535.000000,47460.539780,24498.100258,387.000000,65535.000000,37.555854,-24.886897,0.337623,2.414857,0.619982,3.628123,0.002660,-0.003482,-15318.127580,46949.539780,0.000
73.979,1228.000,33.000,50234.747260,23265.749446,0.000000,65535.000000,47453.695120,24497.271630,387.000000,65535.000000,42.599921,-17.792638,0.337287,2.416397,0.620769,3.632993,0.001650,-0.002607,17466.747260,30562.695120,0.000
75.090,1206.000,33.000,50255.375260,23264.906057,0.000000,65535.000000,47439.957540,24501.815331,387.000000,65535.000000,48.982962,-15.337916,0.331094,2.417743,0.624001,3.635680,0.001555,-0.002713,-15279.624740,-18095.042460,0.000
76.289,1386.000,38.000,50259.372120,23276.571031,0.000000,65535.000000,47466.426160,24485.919388,387.000000,65535.000000,43.077574,9.312572,0.334925,2.418302,0.623405,3.642269,-0.000139,-0.001665,-15275.627880,-18068.573840,0.000
77.398,1244.000,34.000,50270.627180,23271.318066,0.000000,65535.000000,47479.674700,24481.687402,387.000000,65535.000000,35.791803,26.327952,0.333071,2.409814,0.620164,3.619998,-0.000381,-0.002504,14963.627180,-17999.325300,0.000
78.538,1326.000,36.000,50268.250300,23274.150638,0.000000,65535.000000,47492.859280,24477.505121,387.000000,65535.000000,24.851393,47.755954,0.336283,2.409231,0.618560,3.619722,-0.001064,-0.002690,-15212.749700,-18042.140720,0.000
79.599,1195.000,32.000,50291.110620,23251.521382,0.000000,65535.000000,47478.925340,24496.585387,387.000000,65535.000000,34.156302,61.173454,0.335881,2.410359,0.617275,3.617598,0.000921,-0.006420,-388.889380,-18056.074660,0.000
80.758,1297.000,37.000,50252.052360,23260.052405,0.000000,65535.000000,47454.828820,24507.385224,61.000000,65535.000000,9.428195,52.279518,0.341380,2.408147,0.614367,3.609702,0.003517,-0.009664,-5907.947640,-3464.171180,0.000
81.898,1252.000,35.000,50259.540480,23242.545079,0.000000,65535.000000,47405.016660,24528.297741,61.000000,65535.000000,2.260222,25.816088,0.342119,2.402780,0.610773,3.592763,0.004623,-0.010349,-15275.459520,-18129.983340,0.000
83.040,1364.000,37.000,50280.101720,23248.130297,0.000000,65535.000000,47394.763380,24538.927829,61.000000,65535.000000,11.260142,14.740455,0.345599,2.408640,0.611078,3.605809,0.003852,-0.007667,-15254.898280,20769.763380,0.000
84.148,1231.000,33.000,50299.258460,23251.025225,0.000000,65535.000000,47356.997400,24550.851260,61.000000,65535.000000,19.357782,-0.188719,0.342307,2.415785,0.615537,3.623449,0.003108,-0.005838,-15235.741540,46845.997400,0.000
85.204,1193.000,33.000,50294.054400,23254.299586,0.000000,65535.000000,47327.116340,24561.533164,61.000000,65535.000000,3.152837,-5.335721,0.342081,2.420630,0.617626,3.633840,0.000738,-0.001421,-15240.945600,-18207.883660,0.000
86.259,1138.000,33.000,50272.737520,23259.799391,0.000000,65535.000000,47292.063920,24572.132709,61.000000,65535.000000,-21.714991,-22.020982,0.346622,2.420719,0.616099,3.634090,0.000034,0.000529,17504.737520,30401.063920,0.000
87.448,1315.000,38.000,50241.392480,23273.123231,0.000000,65535.000000,47260.492740,24585.060168,61.000000,65535.000000,-46.927650,-46.603151,0.344268,2.419612,0.617457,3.629177,0.000634,0.002189,39993.392480,-15649.507260,0.000
88.469,1129.000,31.000,50236.878860,23263.471031,0.000000,65535.000000,47288.165880,24587.109421,61.000000,65535.000000,-56.625159,-32.002404,0.353338,2.405371,0.606020,3.590021,0.003647,-0.002821,-8659.121140,41045.165880,0.000
89.518,1166.000,32.000,50231.439300,23259.061725,0.000000,65535.000000,47310.279840,24592.164854,61.000000,65535.000000,-61.441123,-17.105147,0.356022,2.397071,0.599949,3.563460,0.006321,-0.007048,-15303.560700,-18224.720160,0.000
90.510,1130.000,32.000,50231.624080,23246.753397,0.000000,65535.000000,47281.512820,24610.543172,61.000000,65535.000000,-71.354322,-37.612007,0.356527,2.387793,0.594397,3.533043,0.008574,-0.009280,-12584.375920,-3637.487180,0.000
91.559,1132.000,32.000,50211.180820,23254.162369,0.000000,65535.000000,47265.381520,24611.492103,61.000000,65535.000000,-67.207466,-45.910295,0.365661,2.383086,0.588412,3.519974,0.009058,-0.009462,-12524.819180,41023.381520,0.000
92.580,1114.000,31.000,50186.503380,23255.034243,0.000000,65535.000000,47241.486980,24603.787638,0.000000,65535.000000,-59.399240,-53.457839,0.368108,2.389328,0.585773,3.510826,0.009671,-0.009596,17418.503380,30350.486980,0.000
93.508,923.000,29.000,50118.930000,23275.015409,0.000000,65535.000000,47212.326520,24601.144735,0.000000,65535.000000,-81.584430,-68.348473,0.369235,2.408470,0.583444,3.496638,0.013521,-0.013521,-13553.070000,-18264.673480,0.000
94.201,314.000,9.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
94.201,0.000,0.000,50103.582860,23275.329761,0.000000,65535.000000,47215.750540,24596.325148,0.000000,65535.000000,-86.185935,-71.797680,0.369352,2.410680,0.583261,3.494396,0.013554,-0.013336,-15431.417140,28782.750540,0.000
136.350,650.000,17.000,49870.385759,23197.678485,0.000000,65535.000000,47113.549773,24688.247910,0.000000,65535.000000,6320.147059,11372.311080,0.432943,2.367171,0.498603,3.158258,-0.703063,0.498857,-15664.614241,-18421.450227,0.000
137.039,824.000,21.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
